DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,Reference,Evidence_Code,With_Or_From,Aspect,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_By,Annotation_Extension,Gene_Product_Form_ID
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972962,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972964,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972965,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972966,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972967,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972975,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972977,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972978,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972979,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-452894,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-480204,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-480685,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-5626938,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-6790036,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-6800120,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005737,PMID:18027866,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005829,PMID:18000303,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0016607,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0186,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:4.1.1,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,P48431,SOX2,part_of,GO:0005667,PMID:19736317,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20100324,BHF-UCL,,
UniProtKB,P48431,SOX2,involved_in,GO:0045944,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48431|UniProtKB:P48430|MGI:MGI:98364|RGD:1565646,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200929,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0048839,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48431|MGI:MGI:98364,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200311,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0045165,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48430|UniProtKB:P48431|MGI:MGI:98364,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200725,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0009653,PMID:21873635,IBA,PANTHER:PTN000030384|MGI:MGI:98366|ZFIN:ZDB-GENE-980526-333|FB:FBgn0005612|FB:FBgn0029123|UniProtKB:P35713|UniProtKB:P48430|ZFIN:ZDB-GENE-010111-1|MGI:MGI:98359|UniProtKB:P48431|ZFIN:ZDB-GENE-040426-1274|MGI:MGI:103559|ZFIN:ZDB-GENE-011026-1|ZFIN:ZDB-GENE-030909-1|UniProtKB:Q9H6I2|MGI:MGI:98357|ZFIN:ZDB-GENE-040109-4|ZFIN:ZDB-GENE-080725-1|WB:WBGene00004771|ZFIN:ZDB-GENE-980526-395|ZFIN:ZDB-GENE-980526-466|UniProtKB:Q9BT81|MGI:MGI:98364|FB:FBgn0000411|UniProtKB:C8VAU1|MGI:MGI:107543|UniProtKB:Q9W7R5|ZFIN:ZDB-GENE-030131-8290|MGI:MGI:98365,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20211110,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0006355,PMID:21873635,IBA,PANTHER:PTN000030384|ZFIN:ZDB-GENE-980526-102|MGI:MGI:107543|ZFIN:ZDB-GENE-990715-6|UniProtKB:Q9W7R6|MGI:MGI:98660|MGI:MGI:98360|PomBase:SPBC23G7.09|ZFIN:ZDB-GENE-060322-5|MGI:MGI:103559|RGD:1565646|UniProtKB:Q05066|MGI:MGI:98366|FB:FBgn0005612|ZFIN:ZDB-GENE-980526-333|RGD:69351|ZFIN:ZDB-GENE-040718-186|UniProtKB:Q9W7R5|MGI:MGI:98363|FB:FBgn0000411|RGD:3759|UniProtKB:Q9BT81|MGI:MGI:98364|FB:FBgn0005613|UniProtKB:Q5A220|MGI:MGI:98357|UniProtKB:Q9H6I2|UniProtKB:P48431|MGI:MGI:98359|UniProtKB:P35716|ZFIN:ZDB-GENE-030909-1|UniProtKB:Q06945|ZFIN:ZDB-GENE-011026-1|MGI:MGI:2654070|UniProtKB:P35713|UniProtKB:P48430|ZFIN:ZDB-GENE-010111-1|MGI:MGI:98369|FB:FBgn0029123,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220413,GO_Central,,
UniProtKB,P48431,SOX2,enables,GO:0000978,PMID:21873635,IBA,PANTHER:PTN000030384|UniProtKB:P35713|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98357|UniProtKB:P35716|PomBase:SPBC23G7.09|UniProtKB:Q06945|MGI:MGI:98363|MGI:MGI:98365|MGI:MGI:2654070|UniProtKB:O00570,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200725,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0000122,PMID:21873635,IBA,PANTHER:PTN000030807|MGI:MGI:98364,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200311,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0030154,PMID:21873635,IBA,PANTHER:PTN000030384|MGI:MGI:103559|ZFIN:ZDB-GENE-030909-1|ZFIN:ZDB-GENE-011026-1|UniProtKB:P48431|MGI:MGI:98359|UniProtKB:P35716|UniProtKB:Q9Y651|FB:FBgn0036411|UniProtKB:P35713|UniProtKB:P48430|ZFIN:ZDB-GENE-980526-333|FB:FBgn0005612|FB:FBgn0029123|MGI:MGI:98366|MGI:MGI:98365|MGI:MGI:98363|WB:WBGene00004950|RGD:69351|MGI:MGI:107543|UniProtKB:C8VAU1|FB:FBgn0000411|WB:WBGene00004949|ZFIN:ZDB-GENE-980526-466|MGI:MGI:98364|ZFIN:ZDB-GENE-040109-4|WB:WBGene00004771|ZFIN:ZDB-GENE-080725-1|ZFIN:ZDB-GENE-980526-395|UniProtKB:Q9H6I2|MGI:MGI:98357,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220413,GO_Central,,
UniProtKB,P48431,SOX2,enables,GO:0000981,PMID:21873635,IBA,PANTHER:PTN000030384|MGI:MGI:98369|ZFIN:ZDB-GENE-980526-333|FB:FBgn0029123|MGI:MGI:98366|UniProtKB:P35713|UniProtKB:Q05066|MGI:MGI:2654070|MGI:MGI:98362|RGD:1565646|MGI:MGI:103559|UniProtKB:Q06945|MGI:MGI:98359|PomBase:SPBC23G7.09|MGI:MGI:98357|MGI:MGI:98360|MGI:MGI:98660|MGI:MGI:98364|ZFIN:ZDB-GENE-990715-6|MGI:MGI:107543|FB:FBgn0000411|MGI:MGI:98363|RGD:69351,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20210529,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0030900,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48431|MGI:MGI:98364|RGD:1565646,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200311,GO_Central,,
UniProtKB,Q01860,POU5F1,acts_upstream_of_or_within,GO:0001714,PMID:20713518,IDA,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110629,MGI,,
UniProtKB,Q01860,POU5F1,acts_upstream_of_or_within,GO:0045944,PMID:20713518,IDA,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110629,MGI,,
UniProtKB,Q01860,POU5F1,enables,GO:0000976,PMID:19409607,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20210107,BHF-UCL,has_input(RNAcentral:URS00004F4657_9606),
UniProtKB,Q01860,POU5F1,enables,GO:0000981,GO_REF:0000024,ISS,UniProtKB:P20263,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20101229,BHF-UCL,,
UniProtKB,Q01860,POU5F1,enables,GO:0001227,PMID:19409607,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20210107,BHF-UCL,has_input(RNAcentral:URS00004F4657_9606),
UniProtKB,Q01860,POU5F1,enables,GO:0003677,PMID:16153702,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,Q01860,POU5F1,enables,GO:0003700,PMID:16153702,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,Q01860,POU5F1,enables,GO:0003723,PMID:22658674,HDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20140203,UniProt,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:11099378,IPI,UniProtKB:P03259,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:11099378,IPI,UniProtKB:P63158,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:11099378,IPI,UniProtKB:Q8JSK4,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:11891324,IPI,UniProtKB:Q9UJU5,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:15523054,IPI,UniProtKB:Q86UT5,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20090608,BHF-UCL,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:18191611,IPI,UniProtKB:P14618,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20090629,UniProt,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:19274063,IPI,UniProtKB:O00308,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:19536159,IPI,UniProtKB:P49711,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:19736317,IPI,UniProtKB:P48431,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0000785),
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:24048479,IPI,UniProtKB:O95983,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:25702638,IPI,UniProtKB:P48431,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0000785),
UniProtKB,Q01860,POU5F1,enables,GO:0005515,PMID:26687479,IPI,UniProtKB:Q9BSM1,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20160201,UniProt,,
UniProtKB,Q01860,POU5F1,enables,GO:0031625,PMID:19274063,IPI,UniProtKB:O00308,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20101126,BHF-UCL,,
UniProtKB,Q01860,POU5F1,enables,GO:0035198,PMID:18710938,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091119,UniProt,,
UniProtKB,Q01860,POU5F1,enables,GO:0035198,PMID:19409607,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091119,UniProt,,
UniProtKB,Q01860,POU5F1,enables,GO:0043565,PMID:20713518,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110629,MGI,,
UniProtKB,Q01860,POU5F1,enables,GO:1990837,PMID:28473536,IDA,,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20200608,ARUK-UCL,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0000122,PMID:19409607,IDA,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20150624,BHF-UCL,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0001824,GO_REF:0000024,ISS,UniProtKB:P20263,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110303,BHF-UCL,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0006355,PMID:16153702,IDA,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0006357,GO_REF:0000024,ISS,UniProtKB:P20263,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20200122,BHF-UCL,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0009611,PMID:17982423,IEP,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091119,UniProt,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0009653,PMID:9814708,TAS,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20031119,PINC,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0009786,GO_REF:0000024,ISS,UniProtKB:P20263,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110303,BHF-UCL,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0010468,PMID:18388306,IMP,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091030,UniProt,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0035019,PMID:18388306,IMP,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091030,UniProt,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0035019,PMID:19409607,IDA,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091119,UniProt,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0060965,PMID:19409607,IMP,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091119,UniProt,,
UniProtKB,Q01860,POU5F1,involved_in,GO:1902894,PMID:19409607,IDA,,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20200123,ARUK-UCL,"has_input(RNAcentral:URS0000527F89_9606),part_of(GO:0060965)",
UniProtKB,Q01860,POU5F1,located_in,GO:0005634,PMID:16153702,IC,GO:0003677,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005634,PMID:18000303,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091104,UniProt,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005634,PMID:18191611,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20090702,UniProt,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005634,PMID:19274063,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20101126,BHF-UCL,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005634,PMID:21828274,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20140530,BHF-UCL,part_of(CL:0002322),
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,GO_REF:0000052,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20161204,HPA,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,PMID:20458727,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110401,BHF-UCL,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-1112609,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2889036,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2895778,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972948,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972949,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972952,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972956,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972960,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972962,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972964,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972965,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972966,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972967,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972975,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972977,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972978,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-2972979,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-480204,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-480685,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005654,Reactome:R-HSA-6800120,TAS,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005737,PMID:18281244,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20080310,UniProt,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005737,PMID:20458727,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20110401,BHF-UCL,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005737,PMID:21828274,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20140530,BHF-UCL,part_of(CL:0002322),
UniProtKB,Q01860,POU5F1,located_in,GO:0005739,GO_REF:0000052,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20161204,HPA,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005829,GO_REF:0000052,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20161204,HPA,,
UniProtKB,Q01860,POU5F1,located_in,GO:0005829,PMID:18000303,IDA,,C,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20091104,UniProt,,
UniProtKB,Q01860,POU5F1,enables,GO:0000981,PMID:21873635,IBA,PANTHER:PTN000180816|UniProtKB:Q12837|UniProtKB:Q15319|UniProtKB:Q9UKI9|RGD:1359491|RGD:61946|MGI:MGI:101895|UniProtKB:P14859|UniProtKB:Q01851|FB:FBgn0004394|UniProtKB:Q14863|MGI:MGI:101897|UniProtKB:P28069|MGI:MGI:102525|RGD:3367|MGI:MGI:97588|UniProtKB:Q01860|MGI:MGI:101893|MGI:MGI:102524|RGD:619767|FB:FBgn0086680|RGD:619768|WB:WBGene00006818|FB:FBgn0085424,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20211215,GO_Central,,
UniProtKB,Q01860,POU5F1,enables,GO:0000978,PMID:21873635,IBA,PANTHER:PTN000180816|UniProtKB:P14859|FB:FBgn0086680|MGI:MGI:102525|MGI:MGI:101897|RGD:3367|UniProtKB:Q12837|MGI:MGI:101893|UniProtKB:Q15319|UniProtKB:Q9UKI9|MGI:MGI:101895|RGD:619767,F,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20200821,GO_Central,,
UniProtKB,Q01860,POU5F1,involved_in,GO:0006357,PMID:21873635,IBA,PANTHER:PTN000180816|FB:FBgn0000028|FB:FBgn0086680|WB:WBGene00006818|MGI:MGI:102564|RGD:619768|FB:FBgn0085424|UniProtKB:Q14863|MGI:MGI:102523|RGD:3367|UniProtKB:P28069|MGI:MGI:101897|MGI:MGI:102525|MGI:MGI:101893|RGD:621691|UniProtKB:Q01860|MGI:MGI:97588|MGI:MGI:102565|MGI:MGI:102524|RGD:619767|MGI:MGI:101898|UniProtKB:Q01851|UniProtKB:P14859|UniProtKB:Q12837|UniProtKB:Q15319|UniProtKB:Q9UKI9|MGI:MGI:101895,P,"POU domain, class 5, transcription factor 1",POU5F1|OCT3|OCT4|OTF3,protein,taxon:9606,20220414,GO_Central,,
UniProtKB,O43474,KLF4,enables,GO:0000976,GO_REF:0000024,ISS,UniProtKB:Q60793,F,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20101215,UniProt,,
UniProtKB,O43474,KLF4,enables,GO:0000981,GO_REF:0000113,ISA,tfclass:2.3.1,F,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,O43474,KLF4,enables,GO:0000987,PMID:21539536,IDA,,F,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20111118,BHF-UCL,occurs_at(SO:0000167),
UniProtKB,O43474,KLF4,enables,GO:0001010,GO_REF:0000024,ISS,UniProtKB:Q60793,F,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20101220,BHF-UCL,,
UniProtKB,O43474,KLF4,enables,GO:0001228,PMID:21539536,IMP,,F,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20111118,BHF-UCL,occurs_at(SO:0001952),
