# Input,ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
klf4,netoglitazone,C115174,,KLF4,9314,Homo sapiens,9606.0,KLF4 mRNA affects the susceptibility to netoglitazone,affects^response to substance,22750490
klf4,netoglitazone,C115174,,KLF4,9314,Homo sapiens,9606.0,netoglitazone results in increased expression of KLF4 protein,increases^expression,22750490
klf4,nickel chloride,C022838,7718-54-9,KLF4,9314,Homo sapiens,9606.0,nickel chloride results in increased expression of KLF4 protein,increases^expression,26962057
klf4,nickel sulfate,C029938,7786-81-4,KLF4,9314,Homo sapiens,9606.0,nickel sulfate results in decreased expression of KLF4 mRNA,decreases^expression,16780908
klf4,N-Nitrosopyrrolidine,D009242,930-55-2,KLF4,9314,Homo sapiens,9606.0,N-Nitrosopyrrolidine results in increased expression of KLF4 mRNA,increases^expression,32234424
klf4,NSC668394,C570897,,KLF4,9314,Homo sapiens,9606.0,NSC668394 results in increased expression of KLF4 mRNA,increases^expression,27137931
klf4,"o,p'-DDT",C016340,789-02-6,KLF4,9314,Homo sapiens,9606.0,"o,p'-DDT results in increased expression of KLF4 mRNA",increases^expression,33728745
klf4,Oxygen,D010100,7782-44-7,KLF4,9314,Homo sapiens,9606.0,Oxygen affects the reaction [AHR protein results in increased expression of KLF4 mRNA],affects^reaction|increases^expression,27103661
klf4,Oxygen,D010100,7782-44-7,KLF4,9314,Homo sapiens,9606.0,Oxygen deficiency results in decreased expression of KLF4 mRNA,decreases^expression,34998824
klf4,Oxygen,D010100,7782-44-7,KLF4,9314,Homo sapiens,9606.0,Oxygen deficiency results in increased expression of KLF4 mRNA,increases^expression,17175027
klf4,Oxygen,D010100,7782-44-7,KLF4,9314,Homo sapiens,9606.0,Oxygen results in increased expression of KLF4 mRNA,increases^expression,27103661
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,"KLF4 protein promotes the reaction [Oxytocin inhibits the reaction [malondialdehyde-low density lipoprotein, human results in increased expression of SELE protein]]",decreases^reaction|increases^expression|increases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,"KLF4 protein promotes the reaction [Oxytocin inhibits the reaction [malondialdehyde-low density lipoprotein, human results in increased expression of VCAM1 protein]]",decreases^reaction|increases^expression|increases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,MAP2K5 protein promotes the reaction [Oxytocin results in increased expression of KLF4 mRNA],increases^expression|increases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,MAP2K5 protein promotes the reaction [Oxytocin results in increased expression of KLF4 protein],increases^expression|increases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,MEF2A protein promotes the reaction [Oxytocin results in increased expression of KLF4 mRNA],increases^expression|increases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,MEF2A protein promotes the reaction [Oxytocin results in increased expression of KLF4 protein],increases^expression|increases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,"Oxytocin inhibits the reaction [malondialdehyde-low density lipoprotein, human results in decreased expression of KLF4 protein]",decreases^expression|decreases^reaction,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,Oxytocin results in increased expression of KLF4 mRNA,increases^expression,29104011
klf4,Oxytocin,D010121,50-56-6,KLF4,9314,Homo sapiens,9606.0,Oxytocin results in increased expression of KLF4 protein,increases^expression,29104011
klf4,Panobinostat,D000077767,,KLF4,9314,Homo sapiens,9606.0,"[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of KLF4 mRNA",affects^cotreatment|increases^expression,27188386
klf4,PCI 5002,C568608,,KLF4,9314,Homo sapiens,9606.0,[PCI 5002 co-treated with Zinc] results in increased expression of KLF4 mRNA,affects^cotreatment|increases^expression,18593933
klf4,perfluoro-n-nonanoic acid,C101816,375-95-1,KLF4,9314,Homo sapiens,9606.0,perfluoro-n-nonanoic acid results in increased expression of KLF4 mRNA,increases^expression,32588087
klf4,Piroxicam,D010894,36322-90-4,KLF4,9314,Homo sapiens,9606.0,[Piroxicam co-treated with Cisplatin] results in increased expression of KLF4 mRNA,affects^cotreatment|increases^expression,21858171
klf4,Plant Oils,D010938,,KLF4,9314,Homo sapiens,9606.0,Plant Oils results in increased expression of KLF4 mRNA,increases^expression,23370395
klf4,Polychlorinated Biphenyls,D011078,,KLF4,9314,Homo sapiens,9606.0,Polychlorinated Biphenyls affects the expression of KLF4 mRNA,affects^expression,21334430
klf4,Poly I-C,D011070,,KLF4,9314,Homo sapiens,9606.0,Poly I-C promotes the reaction [MSI1 protein results in increased expression of KLF4 protein],increases^expression|increases^reaction,29486283
klf4,Poly I-C,D011070,,KLF4,9314,Homo sapiens,9606.0,Poly I-C results in increased expression of KLF4 protein,increases^expression,29486283
klf4,potassium chromate(VI),C027373,7789-00-6,KLF4,9314,Homo sapiens,9606.0,[potassium chromate(VI) co-treated with epigallocatechin gallate] results in increased expression of KLF4 mRNA,affects^cotreatment|increases^expression,22079256
klf4,potassium chromate(VI),C027373,7789-00-6,KLF4,9314,Homo sapiens,9606.0,potassium chromate(VI) results in increased expression of KLF4 mRNA,increases^expression,22079256|22714537
klf4,Progesterone,D011374,57-83-0,KLF4,9314,Homo sapiens,9606.0,Progesterone promotes the reaction [Estradiol results in increased expression of KLF4 mRNA],increases^expression|increases^reaction,21795739
klf4,pyrrolidine dithiocarbamic acid,C020972,25769-03-3,KLF4,9314,Homo sapiens,9606.0,pyrrolidine dithiocarbamic acid inhibits the reaction [[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of KLF4 mRNA],affects^cotreatment|decreases^expression|decreases^reaction,15477007
klf4,Quercetin,D011794,117-39-5,KLF4,9314,Homo sapiens,9606.0,Quercetin results in increased expression of KLF4 mRNA,increases^expression,21632981
klf4,Resveratrol,D000077185,,KLF4,9314,Homo sapiens,9606.0,Resveratrol promotes the reaction [[[EGR1 protein binds to KLF4 protein] which binds to ATF3 promoter] which results in increased expression of ATF3 mRNA],affects^binding|increases^expression|increases^reaction,21205742
klf4,Resveratrol,D000077185,,KLF4,9314,Homo sapiens,9606.0,Resveratrol promotes the reaction [[KLF4 protein binds to ATF3 promoter] which results in increased expression of ATF3 mRNA],affects^binding|increases^expression|increases^reaction,21205742
klf4,Resveratrol,D000077185,,KLF4,9314,Homo sapiens,9606.0,Resveratrol results in increased expression of KLF4 mRNA,increases^expression,21205742
klf4,Resveratrol,D000077185,,KLF4,9314,Homo sapiens,9606.0,Resveratrol results in increased expression of KLF4 protein,increases^expression,21205742
klf4,Silicon Dioxide,D012822,7631-86-9,KLF4,9314,Homo sapiens,9606.0,Silicon Dioxide analog results in increased expression of KLF4 mRNA,increases^expression,23806026
klf4,Silver,D012834,7440-22-4,KLF4,9314,Homo sapiens,9606.0,Silver results in increased expression of KLF4 mRNA,increases^expression,26014281
klf4,sodium arsenite,C017947,13768-07-5,KLF4,9314,Homo sapiens,9606.0,sodium arsenite results in decreased expression of KLF4 mRNA,decreases^expression,12377979
klf4,sodium arsenite,C017947,13768-07-5,KLF4,9314,Homo sapiens,9606.0,sodium arsenite results in decreased expression of KLF4 protein,decreases^expression,23562784
klf4,sodium arsenite,C017947,13768-07-5,KLF4,9314,Homo sapiens,9606.0,[[sodium arsenite results in increased abundance of Arsenic] which co-treated with Benzo(a)pyrene] results in increased expression of KLF4 protein,affects^cotreatment|increases^abundance|increases^expression,32802178
klf4,Succimer,D004113,304-55-2,KLF4,9314,Homo sapiens,9606.0,[Succimer co-treated with Magnetite Nanoparticles] results in increased expression of KLF4 mRNA,affects^cotreatment|increases^expression,26378955
klf4,sulforaphane,C016766,,KLF4,9314,Homo sapiens,9606.0,[Genistein co-treated with sulforaphane] results in decreased expression of KLF4 mRNA,affects^cotreatment|decreases^expression,29899271
klf4,Testosterone,D013739,58-22-0,KLF4,9314,Homo sapiens,9606.0,Testosterone results in increased expression of KLF4 mRNA,increases^expression,33728745
klf4,Tetrachlorodibenzodioxin,D013749,1746-01-6,KLF4,9314,Homo sapiens,9606.0,[Estradiol co-treated with Tetrachlorodibenzodioxin] results in decreased expression of KLF4 mRNA,affects^cotreatment|decreases^expression,19619570
klf4,Tetrachlorodibenzodioxin,D013749,1746-01-6,KLF4,9314,Homo sapiens,9606.0,Tetrachlorodibenzodioxin results in decreased expression of KLF4 mRNA,decreases^expression,12377990|17101203|19619570
klf4,Tetrachlorodibenzodioxin,D013749,1746-01-6,KLF4,9314,Homo sapiens,9606.0,Tetrachlorodibenzodioxin results in increased expression of KLF4 mRNA,increases^expression,23152189
klf4,Tetradecanoylphorbol Acetate,D013755,16561-29-8,KLF4,9314,Homo sapiens,9606.0,pyrrolidine dithiocarbamic acid inhibits the reaction [[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of KLF4 mRNA],affects^cotreatment|decreases^expression|decreases^reaction,15477007
klf4,Tetradecanoylphorbol Acetate,D013755,16561-29-8,KLF4,9314,Homo sapiens,9606.0,[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of KLF4 mRNA,affects^cotreatment|decreases^expression,15477007
klf4,Thimerosal,D013849,54-64-8,KLF4,9314,Homo sapiens,9606.0,Thimerosal results in increased expression of KLF4 mRNA,increases^expression,16870260
klf4,Tobacco Smoke Pollution,D014028,,KLF4,9314,Homo sapiens,9606.0,Tobacco Smoke Pollution results in increased expression of KLF4 mRNA,increases^expression,28065790|33660061
klf4,Toluene,D014050,108-88-3,KLF4,9314,Homo sapiens,9606.0,[Toluene co-treated with ethylbenzene co-treated with Xylenes] results in decreased expression of KLF4 mRNA,affects^cotreatment|decreases^expression,26018793
klf4,Toluene,D014050,108-88-3,KLF4,9314,Homo sapiens,9606.0,[Toluene co-treated with ethylbenzene co-treated with Xylenes] results in increased methylation of KLF4 gene,affects^cotreatment|increases^methylation,26018793
klf4,"trans-10,cis-12-conjugated linoleic acid",C496197,,KLF4,9314,Homo sapiens,9606.0,"trans-10,cis-12-conjugated linoleic acid results in increased expression of KLF4 mRNA",increases^expression,17951470
klf4,Tretinoin,D014212,302-79-4,KLF4,9314,Homo sapiens,9606.0,[Arsenic Trioxide co-treated with Tretinoin] results in decreased expression of KLF4 protein,affects^cotreatment|decreases^expression,30093655
klf4,Tretinoin,D014212,302-79-4,KLF4,9314,Homo sapiens,9606.0,Tretinoin results in increased expression of KLF4 mRNA,increases^expression,16249480|21934132
klf4,"tris(1,3-dichloro-2-propyl)phosphate",C016805,13674-87-8,KLF4,9314,Homo sapiens,9606.0,"tris(1,3-dichloro-2-propyl)phosphate results in increased expression of KLF4 mRNA",increases^expression,26179874
klf4,tris(2-butoxyethyl) phosphate,C013320,78-51-3,KLF4,9314,Homo sapiens,9606.0,tris(2-butoxyethyl) phosphate affects the expression of KLF4 mRNA,affects^expression,29024780
klf4,Urethane,D014520,51-79-6,KLF4,9314,Homo sapiens,9606.0,Urethane results in increased expression of KLF4 mRNA,increases^expression,28818685
klf4,Valproic Acid,D014635,99-66-1,KLF4,9314,Homo sapiens,9606.0,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of KLF4 mRNA",affects^cotreatment|increases^expression,27188386
klf4,Valproic Acid,D014635,99-66-1,KLF4,9314,Homo sapiens,9606.0,Valproic Acid results in increased expression of KLF4 mRNA,increases^expression,23179753|24383497|26272509|27188386|28001369|29154799
klf4,Valproic Acid,D014635,99-66-1,KLF4,9314,Homo sapiens,9606.0,Valproic Acid results in increased methylation of KLF4 gene,increases^methylation,28853863|29201983
klf4,Water Pollutants,D014873,,KLF4,9314,Homo sapiens,9606.0,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide affects the reaction [[Water Pollutants results in increased abundance of naphthenic acid] which results in increased expression of KLF4 mRNA],affects^reaction|increases^abundance|increases^expression,35259347
klf4,Water Pollutants,D014873,,KLF4,9314,Homo sapiens,9606.0,[Water Pollutants results in increased abundance of naphthenic acid] which results in increased expression of KLF4 mRNA,increases^abundance|increases^expression,35259347
klf4,XMU-MP-1,C000625617,,KLF4,9314,Homo sapiens,9606.0,XMU-MP-1 inhibits the reaction [Dichloroacetic Acid results in decreased expression of KLF4 mRNA],decreases^expression|decreases^reaction,33405312
klf4,XMU-MP-1,C000625617,,KLF4,9314,Homo sapiens,9606.0,XMU-MP-1 inhibits the reaction [Dichloroacetic Acid results in decreased expression of KLF4 protein],decreases^expression|decreases^reaction,33405312
klf4,Xylenes,D014992,,KLF4,9314,Homo sapiens,9606.0,[Toluene co-treated with ethylbenzene co-treated with Xylenes] results in decreased expression of KLF4 mRNA,affects^cotreatment|decreases^expression,26018793
klf4,Xylenes,D014992,,KLF4,9314,Homo sapiens,9606.0,[Toluene co-treated with ethylbenzene co-treated with Xylenes] results in increased methylation of KLF4 gene,affects^cotreatment|increases^methylation,26018793
klf4,Zidovudine,D015215,30516-87-1,KLF4,9314,Homo sapiens,9606.0,[Zidovudine co-treated with Lamivudine] results in increased expression of KLF4 mRNA,affects^cotreatment|increases^expression,15784690
klf4,Zinc,D015032,7440-66-6,KLF4,9314,Homo sapiens,9606.0,[PCI 5002 co-treated with Zinc] results in increased expression of KLF4 mRNA,affects^cotreatment|increases^expression,18593933
myc,10074-G5,C534883,,MYC,4609,Homo sapiens,9606.0,10074-G5 affects the reaction [MYC protein results in increased expression of AR protein],affects^reaction|increases^expression,32184358
myc,10074-G5,C534883,,MYC,4609,Homo sapiens,9606.0,10074-G5 analog results in decreased expression of MYC protein,decreases^expression,26036281
myc,10074-G5,C534883,,MYC,4609,Homo sapiens,9606.0,10074-G5 inhibits the reaction [EPHB2 protein modified form results in increased expression of MYC protein],decreases^reaction|increases^expression,32184358
myc,10074-G5,C534883,,MYC,4609,Homo sapiens,9606.0,10074-G5 results in decreased activity of MYC protein,decreases^activity,25716159
myc,10074-G5,C534883,,MYC,4609,Homo sapiens,9606.0,10074-G5 results in decreased expression of MYC protein,decreases^expression,26036281|32184358
myc,"1,25-dihydroxyvitamin D",C097949,66772-14-3,MYC,4609,Homo sapiens,9606.0,"1,25-dihydroxyvitamin D inhibits the reaction [MYC protein binds to CDC25A enhancer]",affects^binding|decreases^reaction,23112173
myc,"1,25-dihydroxyvitamin D",C097949,66772-14-3,MYC,4609,Homo sapiens,9606.0,"1,25-dihydroxyvitamin D promotes the reaction [MYC protein binds to VDR protein]",affects^binding|increases^reaction,23112173
myc,"1,25-dihydroxyvitamin D",C097949,66772-14-3,MYC,4609,Homo sapiens,9606.0,"1,25-dihydroxyvitamin D results in decreased expression of MYC mRNA",decreases^expression,23112173
myc,"1,25-dihydroxyvitamin D",C097949,66772-14-3,MYC,4609,Homo sapiens,9606.0,"1,25-dihydroxyvitamin D results in increased degradation of and results in decreased expression of MYC protein",decreases^expression|increases^degradation,23112173
myc,"1,25-dihydroxyvitamin D",C097949,66772-14-3,MYC,4609,Homo sapiens,9606.0,"FBXW7 protein affects the reaction [1,25-dihydroxyvitamin D results in increased degradation of and results in decreased expression of MYC protein]",affects^reaction|decreases^expression|increases^degradation,23112173
myc,"1,25-dihydroxyvitamin D",C097949,66772-14-3,MYC,4609,Homo sapiens,9606.0,"VDR protein affects the reaction [1,25-dihydroxyvitamin D results in increased degradation of and results in decreased expression of MYC protein]",affects^reaction|decreases^expression|increases^degradation,23112173
myc,"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,MYC,4609,Homo sapiens,9606.0,"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one results in decreased expression of MYC protein",decreases^expression,23826121
myc,"14-deoxy-11,12-didehydroandrographolide",C495626,,MYC,4609,Homo sapiens,9606.0,"14-deoxy-11,12-didehydroandrographolide results in decreased expression of MYC mRNA",decreases^expression,22101062
myc,"1,4-phenylenebis(methylene)selenocyanate",C074153,85539-83-9,MYC,4609,Homo sapiens,9606.0,"1,4-phenylenebis(methylene)selenocyanate results in decreased expression of MYC mRNA",decreases^expression,12844480
myc,"1,4-phenylenebis(methylene)selenocyanate, glutathione conjugate",C477941,,MYC,4609,Homo sapiens,9606.0,"1,4-phenylenebis(methylene)selenocyanate, glutathione conjugate results in decreased expression of MYC mRNA",decreases^expression,12844480
myc,"1,6-hexamethylene diisocyanate",C015262,822-06-0,MYC,4609,Homo sapiens,9606.0,"1,6-hexamethylene diisocyanate results in increased expression of MYC mRNA",increases^expression,24211530
