DB	DB_Object_ID	DB_Object_Symbol	Qualifier	GO_ID	Reference	Evidence_Code	With_Or_From	Aspect	DB_Object_Name	DB_Object_Synonym	DB_Object_Type	Taxon	Date	Assigned_By		
UniProtKB	O43474	KLF4	enables	GO:0003676	PMID:21873635	IBA	MGI:MGI:1277166|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95296|MGI:MGI:98372|PANTHER:PTN004619861|RGD:3738|UniProtKB:A0A0G2K5M1|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|WB:WBGene00018990	F			protein	taxon:9606	20220415	GO_Central		
UniProtKB	O43474	KLF4	enables	GO:0050789	PMID:21873635	IBA	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:2544|RGD:621445|UniProtKB:A0A0G2K5M1|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9	F			protein	taxon:9606	20211112	GO_Central		
UniProtKB	O43474	KLF4	enables	GO:0006351	PMID:21873635	IBA	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:2544|RGD:621445|UniProtKB:A0A0G2K5M1|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9	F			protein	taxon:9606	20211112	GO_Central		
UniProtKB	O43474	KLF4	enables	GO:0005694	PMID:21873635	IBA	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:2544|RGD:621445|UniProtKB:A0A0G2K5M1|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9	F			protein	taxon:9606	20211112	GO_Central		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:21873635	IBA	CGD:CAL0000197117|FB:FBgn0000233|FB:FBgn0043364|FB:FBgn0261434|FB:FBgn0263239|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1342772|MGI:MGI:1342773|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:3577024|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:2544|RGD:2546|RGD:3738|RGD:3974|RGD:621445|RGD:62389|SGD:S000004794|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q02446|UniProtKB:Q02447|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q59U10|UniProtKB:Q7RTV3|UniProtKB:Q8TD94|UniProtKB:Q8TDD2|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|WB:WBGene00018990|ZFIN:ZDB-GENE-021115-9	P			protein	taxon:9606	20220415	GO_Central		
UniProtKB	O43474	KLF4	enables	GO:0003682	PMID:27907090	IDA		F			protein	taxon:9606	20170228	UniProt		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:27907090	IMP		P			protein	taxon:9606	20170227	UniProt		
UniProtKB	O43474	KLF4	enables	GO:0003676	GO_REF:0000024	ISS	UniProtKB:Q60793	F			protein	taxon:9606	20101215	UniProt		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:Q60793	P			protein	taxon:9606	20101215	UniProt		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:Q60793	P			protein	taxon:9606	20101215	UniProt		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000024	ISS	UniProtKB:Q60793	P			protein	taxon:9606	20101215	UniProt		
UniProtKB	O43474	KLF4	involved_in	GO:0032501	GO_REF:0000024	ISS	UniProtKB:Q60793	P			protein	taxon:9606	20101215	UniProt		
UniProtKB	O43474	KLF4	enables	GO:0003676	GO_REF:0000043	IEA	UniProtKB-KW:KW-0238	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	O43474	KLF4	located_in	GO:0005634	GO_REF:0000043	IEA	UniProtKB-KW:KW-0539	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	O43474	KLF4	enables	GO:0043167	GO_REF:0000043	IEA	UniProtKB-KW:KW-0479	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	O43474	KLF4	enables	GO:0050789	PMID:10431239	TAS		F			protein	taxon:9606	20030904	PINC		
UniProtKB	O43474	KLF4	enables	GO:0006351	PMID:10431239	TAS		F			protein	taxon:9606	20030904	PINC		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	PMID:8940147	TAS		P			protein	taxon:9606	20030904	PINC		
UniProtKB	O43474	KLF4	involved_in	GO:0032501	PMID:8940147	TAS		P			protein	taxon:9606	20030904	PINC		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:8702718	TAS		P			protein	taxon:9606	20030904	PINC		
UniProtKB	O43474	KLF4	located_in	GO:0005634	Reactome:R-HSA-480204	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:19751731	IPI	UniProtKB:Q13363	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:24048479	IPI	UniProtKB:O95983	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:A0A024R8L2	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:O14964	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:O75031	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:P13807	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:P55771	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:Q08117-2	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:32296183	IPI	UniProtKB:Q92997	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	O43474	KLF4	enables	GO:0003676	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0003676	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0006351	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0005694	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0060090	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0006351	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0005694	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0006351	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0065009	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	part_of	GO:0005667	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0005515	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0007154	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050878	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0003682	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0003676	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0043170	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	located_in	GO:0005737	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	located_in	GO:0005634	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	located_in	GO:0005694	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0065009	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0006351	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0006351	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0003676	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0005515	GO_REF:0000107	IEA	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	O43474	KLF4	enables	GO:0003676	PMID:21539536	IDA		F			protein	taxon:9606	20111118	BHF-UCL	occurs_at(SO:0000167)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20120111	BHF-UCL	occurs_in(CL:0002618)	
UniProtKB	O43474	KLF4	involved_in	GO:0065009	PMID:20551324	IDA		P			protein	taxon:9606	20111121	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20111121	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:27431648	IDA		P			protein	taxon:9606	20180216	BHF-UCL	occurs_in(CL:0002618),has_input(UniProtKB:P15692)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:23867820	IDA		P			protein	taxon:9606	20210107	BHF-UCL	has_input(RNAcentral:URS0000171CD1_9606)	
UniProtKB	O43474	KLF4	involved_in	GO:0065009	PMID:20551324	IDA		P			protein	taxon:9606	20111124	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20111124	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:23867820	IDA		P			protein	taxon:9606	20171201	BHF-UCL	occurs_in(CL:0002618)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20111124	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20111124	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20111124	BHF-UCL		
UniProtKB	O43474	KLF4	located_in	GO:0005694	PMID:21539536	IDA		C			protein	taxon:9606	20111118	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0065009	PMID:20629177	IDA		P			protein	taxon:9606	20141105	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20629177	IDA		P			protein	taxon:9606	20141105	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20111121	BHF-UCL	has_input(UniProtKB:P01375)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:23867820	IDA		P			protein	taxon:9606	20171201	BHF-UCL	occurs_in(CL:0002618),negatively_regulates(GO:0001525)	
UniProtKB	O43474	KLF4	involved_in	GO:0050896	PMID:20551324	IDA		P			protein	taxon:9606	20111121	BHF-UCL	has_input(UniProtKB:P15692)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IDA		P			protein	taxon:9606	20151126	BHF-UCL	has_input(UniProtKB:P19320)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IGI	UniProtKB:Q62862	P			protein	taxon:9606	20151106	BHF-UCL	part_of(GO:0060761),has_output(UniProtKB:P29474)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:27431648	IGI	RNAcentral:URS0000591950_9606	P			protein	taxon:9606	20180216	BHF-UCL	occurs_in(CL:0002618)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	TAS		P			protein	taxon:9606	20111121	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:20551324	IGI	UniProtKB:Q62862	P			protein	taxon:9606	20120810	BHF-UCL	has_input(UniProtKB:P29474)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22267480	IGI	RNAcentral:URS00003768C5_9606	P			protein	taxon:9606	20160311	BHF-UCL	has_input(UniProtKB:P29474),part_of(GO:0071356),occurs_in(CL:1000413)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22267480	IGI	RNAcentral:URS00003768C5_9606	P			protein	taxon:9606	20160311	BHF-UCL	part_of(GO:0071356),has_input(UniProtKB:P13500),occurs_in(CL:1000413)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22267480	IGI	RNAcentral:URS00003768C5_9606	P			protein	taxon:9606	20160526	BHF-UCL	part_of(GO:0071356),has_input(UniProtKB:P16581),regulates(GO:0050901),occurs_in(CL:1000413)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22267480	IGI	RNAcentral:URS00003768C5_9606	P			protein	taxon:9606	20160311	BHF-UCL	part_of(GO:0071356),has_input(UniProtKB:P19320),occurs_in(CL:1000413)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22267480	IGI	RNAcentral:URS00003768C5_9606	P			protein	taxon:9606	20160311	BHF-UCL	part_of(GO:0071356)	
UniProtKB	O43474	KLF4	enables	GO:0050789	PMID:21539536	IMP		F			protein	taxon:9606	20111118	BHF-UCL	occurs_at(SO:0001952)	
UniProtKB	O43474	KLF4	enables	GO:0006351	PMID:21539536	IMP		F			protein	taxon:9606	20111118	BHF-UCL	occurs_at(SO:0001952)	
UniProtKB	O43474	KLF4	enables	GO:0005694	PMID:21539536	IMP		F			protein	taxon:9606	20111118	BHF-UCL	occurs_at(SO:0001952)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22430140	IMP		P			protein	taxon:9606	20140519	BHF-UCL	occurs_in(CL:0002618),part_of(GO:0071499)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22430140	IMP		P			protein	taxon:9606	20140519	BHF-UCL	has_input(UniProtKB:P00966),occurs_in(CL:0002618)|has_input(UniProtKB:P29474),occurs_in(CL:0002618)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22723415	IMP		P			protein	taxon:9606	20170227	BHF-UCL	has_input(UniProtKB:O14746)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:21539536	IMP		P			protein	taxon:9606	20111118	BHF-UCL	occurs_in(CL:0000764)	
UniProtKB	O43474	KLF4	involved_in	GO:0050789	PMID:22430140	IMP		P			protein	taxon:9606	20140519	BHF-UCL	has_input(UniProtKB:P00966),occurs_in(CL:0002618)|has_input(UniProtKB:P29474),occurs_in(CL:0002618)	
UniProtKB	O43474	KLF4	involved_in	GO:0032502	PMID:21539536	IMP		P			protein	taxon:9606	20111118	BHF-UCL	occurs_in(CL:0000764)	
UniProtKB	O43474	KLF4	involved_in	GO:0032501	PMID:21539536	IMP		P			protein	taxon:9606	20111118	BHF-UCL	occurs_in(CL:0000764)	
UniProtKB	O43474	KLF4	involved_in	GO:0002376	PMID:21539536	IMP		P			protein	taxon:9606	20111118	BHF-UCL	occurs_in(CL:0000764)	
UniProtKB	O43474	KLF4	involved_in	GO:0050896	PMID:22430140	IMP		P			protein	taxon:9606	20140519	BHF-UCL	occurs_in(CL:0002618)	
UniProtKB	O43474	KLF4	enables	GO:0060090	GO_REF:0000024	ISS	UniProtKB:Q60793	F			protein	taxon:9606	20101220	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0032502	GO_REF:0000024	ISS	UniProtKB:Q60793	P			protein	taxon:9606	20101220	BHF-UCL		
UniProtKB	O43474	KLF4	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:Q60793	P			protein	taxon:9606	20101220	BHF-UCL		
UniProtKB	O43474	KLF4	enables	GO:0005515	GO_REF:0000024	ISS	UniProtKB:Q60793	F			protein	taxon:9606	20101220	BHF-UCL		
UniProtKB	O43474	KLF4	enables	GO:0005515	PMID:21539536	IPI	UniProtKB:Q92793	F			protein	taxon:9606	20111118	BHF-UCL		
UniProtKB	O43474	KLF4	located_in	GO:0005634	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0191	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	O43474	KLF4	located_in	GO:0005737	GO_REF:0000052	IDA		C			protein	taxon:9606	20211118	HPA		
UniProtKB	O43474	KLF4	located_in	GO:0005634	GO_REF:0000052	IDA		C			protein	taxon:9606	20211118	HPA		
UniProtKB	O43474	KLF4	located_in	GO:0005856	GO_REF:0000052	IDA		C			protein	taxon:9606	20211118	HPA		
UniProtKB	O43474	KLF4	enables	GO:0050789	PMID:9422764	NAS		F			protein	taxon:9606	20031216	UniProt		
UniProtKB	O43474	KLF4	enables	GO:0006351	PMID:9422764	NAS		F			protein	taxon:9606	20031216	UniProt		
UniProtKB	O43474	KLF4	enables	GO:0043167	PMID:9422764	NAS		F			protein	taxon:9606	20031216	UniProt		
