DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,Reference,Evidence_Code,With_Or_From,Aspect,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_By,Annotation_Extension,Gene_Product_Form_ID
UniProtKB,O43474,KLF4,located_in,GO:0005654,GO_REF:0000052,IDA,,C,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20211118,HPA,,
UniProtKB,O43474,KLF4,located_in,GO:0005654,Reactome:R-HSA-480204,TAS,,C,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20130516,Reactome,,
UniProtKB,O43474,KLF4,located_in,GO:0005829,GO_REF:0000052,IDA,,C,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20211118,HPA,,
UniProtKB,O43474,KLF4,located_in,GO:0015630,GO_REF:0000052,IDA,,C,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20211118,HPA,,
UniProtKB,O43474,KLF4,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:2.3.1,C,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,O43474,KLF4,part_of,GO:0005667,GO_REF:0000107,IEA,UniProtKB:Q60793|ensembl:ENSMUSP00000103245,C,Krueppel-like factor 4,KLF4|EZF|GKLF,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P01106,MYC,acts_upstream_of_or_within,GO:0008284,PMID:15994933,IDA,,P,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20051223,MGI,,
UniProtKB,P01106,MYC,acts_upstream_of_or_within,GO:0010468,PMID:21447833,IDA,,P,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20140129,MGI,,
UniProtKB,P01106,MYC,enables,GO:0000978,PMID:10723141,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20140327,NTNU_SB,,
UniProtKB,P01106,MYC,enables,GO:0000978,PMID:19786833,IMP,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20180803,BHF-UCL,occurs_at(SO:0000167),
UniProtKB,P01106,MYC,enables,GO:0000981,GO_REF:0000113,ISA,tfclass:1.2.6,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,P01106,MYC,enables,GO:0000981,PMID:25956029,IMP,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20170510,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0001046,PMID:30873824,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20190430,ARUK-UCL,"has_input(UniProtKB:P15692),occurs_in(CL:0002618)",
UniProtKB,P01106,MYC,enables,GO:0001221,PMID:15674325,IPI,UniProtKB:P19338,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20210714,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0001221,PMID:15674325,IPI,UniProtKB:Q09472,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20210714,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0001221,PMID:15674325,IPI,UniProtKB:Q53GL7,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20210714,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0001221,PMID:15674325,IPI,UniProtKB:Q92793,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20210714,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0001227,PMID:19786833,IMP,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20180803,BHF-UCL,"has_input(UniProtKB:P24385),occurs_at(SO:0005836)",
UniProtKB,P01106,MYC,enables,GO:0001228,PMID:10723141,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20140226,NTNU_SB,occurs_at(SO:0001952),
UniProtKB,P01106,MYC,enables,GO:0001228,PMID:27791094,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20210619,ARUK-UCL,"occurs_in(CL:0000351),has_input(RNAcentral:URS00000A68B2_9606),occurs_in(UBERON:0000319),part_of(GO:1902895)",
UniProtKB,P01106,MYC,enables,GO:0003677,GO_REF:0000024,ISS,UniProtKB:Q28350,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20111118,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0003677,PMID:10597290,TAS,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20060308,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0003700,PMID:9924025,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20111117,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:10597290,IPI,UniProtKB:Q13287,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20060308,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:11891322,IPI,UniProtKB:P52164,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:12706874,IPI,UniProtKB:Q8IY57,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20041203,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:15103331,IPI,UniProtKB:Q969H0,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20100607,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:15992821,IPI,UniProtKB:O00499-10,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:15992821,IPI,UniProtKB:O00499-11,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:16352593,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:16352593,IPI,UniProtKB:Q13105,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:16606833,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:16996503,IPI,UniProtKB:P0CG48,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17070091,IPI,UniProtKB:P03129,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17070091,IPI,UniProtKB:P04020,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17070091,IPI,UniProtKB:P06788,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17157259,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17157259,IPI,UniProtKB:Q13309,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17157259,IPI,UniProtKB:Q8TAD8,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17157259,IPI,UniProtKB:Q969H0,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:O00629,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:P03070,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:P11387,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:P33993,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q14839,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q15029,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q8N163,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q8N3Y1,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q92769,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q969H0,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q96L91,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q9Y2X9,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20110801,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q9Y4A5,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17314511,IPI,UniProtKB:Q9Y5Q9,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17418410,IPI,UniProtKB:O75928,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17418410,IPI,UniProtKB:P08047,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17418410,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17599065,IPI,UniProtKB:P62913,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17632056,IPI,UniProtKB:Q8TCG1,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17873522,IPI,UniProtKB:Q969H0-1,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20111120,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:17873522,IPI,UniProtKB:Q96RU2,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20111120,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:18256156,IPI,UniProtKB:P03204,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:18393360,IPI,UniProtKB:O43524,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:18413597,IPI,UniProtKB:Q96L91,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:18413597,IPI,UniProtKB:Q96L91-2,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:18620061,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:18923429,IPI,UniProtKB:Q13105,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:19131971,IPI,UniProtKB:O15169,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:19131971,IPI,UniProtKB:P0CG48,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:19131971,IPI,UniProtKB:Q13526,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:19786833,IPI,UniProtKB:Q9Y6K1,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20180803,BHF-UCL,positively_regulates(GO:0003886),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20195357,IPI,UniProtKB:P11387,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20195357,IPI,UniProtKB:P17480,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20195357,IPI,UniProtKB:Q15059,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20195357,IPI,UniProtKB:Q86XR8,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20195357,IPI,UniProtKB:Q92769,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20208519,IPI,UniProtKB:Q14669,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20120824,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20208519,IPI,UniProtKB:Q14669,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20551172,IPI,UniProtKB:Q8TEL6,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20100617,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20691906,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20713710,IPI,UniProtKB:P49841-2,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20936779,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:20970423,IPI,UniProtKB:Q9Y6K9,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21150319,IPI,UniProtKB:P0CG48,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21150319,IPI,UniProtKB:P17480,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21150319,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21150319,IPI,UniProtKB:Q96L91,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21150319,IPI,UniProtKB:Q9Y4A5,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21575199,IPI,UniProtKB:O15111,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21807113,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21807113,IPI,UniProtKB:Q96EB6,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20120708,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21807113,IPI,UniProtKB:Q96EB6,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21988832,IPI,UniProtKB:P11802,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:21988832,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:22094256,IPI,UniProtKB:P11802,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:23079660,IPI,UniProtKB:O15379,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:23217706,IPI,UniProtKB:Q8N6T7,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:23455924,IPI,UniProtKB:O60341,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:23791182,IPI,UniProtKB:Q969H0,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:23804756,IPI,UniProtKB:A9UHW6,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:24048479,IPI,UniProtKB:O95983,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:24951594,IPI,UniProtKB:O75182,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:24951594,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:24951594,IPI,UniProtKB:Q62141,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:25609649,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:25956029,IPI,UniProtKB:P06748,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20170510,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:26267534,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:26496610,IPI,UniProtKB:Q9UBB4,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:26655473,IPI,UniProtKB:Q13526,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:26766587,IPI,UniProtKB:Q13105,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:27705803,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:28007894,IPI,UniProtKB:Q969H0,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32296183,IPI,UniProtKB:O60341,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32296183,IPI,UniProtKB:P61244,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:A5D8W4,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:O75400-2,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P06307,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P06396,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P13473-2,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P22607,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P28329-3,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P31948,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P37173,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P45973,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:P55212,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q00403,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q01658,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q13148,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q9UBB4,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q9UMX0,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q9Y371,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q9Y5Q9,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:32814053,IPI,UniProtKB:Q9Y649,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:9308237,IPI,UniProtKB:Q13105,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20050707,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:9708738,IPI,UniProtKB:Q9Y4A5,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20041026,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0005515,PMID:9708738,IPI,UniProtKB:Q9Y4A5,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P01106,MYC,enables,GO:0044877,PMID:18987311,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20111120,UniProt,,
UniProtKB,P01106,MYC,enables,GO:0046983,GO_REF:0000002,IEA,InterPro:IPR011598|InterPro:IPR036638,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20220419,InterPro,,
UniProtKB,P01106,MYC,enables,GO:0070888,PMID:18818310,IDA,,F,Myc proto-oncogene protein,MYC|BHLHE39,protein,taxon:9606,20100608,UniProt,,
